busi,label,x,y,name,categories,rating,review_count
33Tr0eRki1Yamzleu4GMdw,9,-0.359288688,7.629928105,Rosallie,"['Bakeries', 'Specialty Food', 'Food', 'Macarons', 'Breakfast & Brunch', 'French', 'Restaurants']",4.5,163
AUl6myFhTAbEqt0GMdKHiw,9,-17.38318656,-2.207010698,Chipotle Mexican Grill,"['Restaurants', 'Mexican', 'Fast Food']",3,129
6Z6IyosSMciZtwk8hRLRag,7,-8.386056893,-12.53336617,China Mama Restaurant,"['Taiwanese', 'Chinese', 'Restaurants']",3.5,355
JcFyuyo0Rt6gDiVZ9yJ3VQ,9,8.070608987,3.350910547,Krayvings,"['Food', 'American (New)', 'Restaurants', 'Sandwiches', 'Juice Bars & Smoothies', 'Breakfast & Brunch']",4,315
6ANVuBMmpkXpFd5Hzkn4_Q,7,-9.119044644,-13.13241847,Red 8,"['Asian Fusion', 'Restaurants', 'Chinese']",3.5,437
gRCEObNuHtI61xR32ytqNQ,1,12.35159952,-1.899859089,Palace Station Hotel & Casino,"['Hotels & Travel', 'Casinos', 'Restaurants', 'Event Planning & Services', 'Arts & Entertainment', 'Hotels']",2.5,560
oAngC9V69vyzBVYwKEJQaw,7,-8.130984982,-15.40467744,China Tango,"['Restaurants', 'Chinese']",4,163
EWbNTPW0co_X4lZRB-QTLQ,16,-3.254204547,-18.43635476,Ocha Thai Cuisine,"['Thai', 'Restaurants', 'Chinese']",4,235
5OqrwhtZ3mcmUSwLINZTWQ,7,-10.05322278,-13.9664009,Blossom,"['Chinese', 'Restaurants']",4,211
RkOguMKU13hPglELb6t2Vg,6,4.184438392,-16.93408681,Royal Indian Bistro,"['Nightlife', 'Restaurants', 'Vegan', 'Vegetarian', 'Bars', 'Soup', 'Indian']",3.5,123
eh127ASMZstrELE0K0XADw,3,2.187372082,13.86631331,Luke's Lobster,"['Seafood', 'Restaurants']",4.5,180
IVnGPHdTyu_GbLo9mXj98w,7,-11.64653169,0.010367907,Ramen Tatsu,"['Restaurants', 'Ramen', 'Japanese']",4.5,295
taHfilUl29TDeggkNIk0ww,8,-20.59569331,4.894102036,Sushi Bay,"['Sushi Bars', 'Japanese', 'Restaurants']",3.5,157
Wg9272hxpu9IBTXMTB6EeQ,1,-8.93103101,15.02229288,Chili's,"['Tex-Mex', 'Bars', 'Nightlife', 'American (New)', 'American (Traditional)', 'Restaurants']",2.5,155
S_PEroRv40j1In11gNH2LQ,12,16.37851331,12.06488285,Five Guys Burgers and Fries,"['Restaurants', 'Fast Food', 'Burgers']",4,124
4mYPOzBokDgz307TW2EIKw,6,7.690196426,-17.76987388,The Buffet,"['Buffets', 'Restaurants']",2.5,146
H_eO04NZAQIDcbtFQ4BUag,7,-8.234284205,-14.70486054,Bobo China,"['Restaurants', 'Fast Food', 'Chinese']",4.5,158
bPh7M1vos_V-g8_s-eHaNA,1,-9.458760411,6.718899647,Rebel Republic,"['Burgers', 'American (New)', 'Sports Bars', 'Nightlife', 'Pubs', 'Restaurants', 'Bars']",4,188
EAwh1OmG6t6p3nRaZOW_AA,0,5.489872401,5.721852277,Ellis Island Casino & Brewery,"['Casinos', 'Breweries', 'Barbeque', 'Arts & Entertainment', 'Karaoke', 'American (Traditional)', 'Restaurants', 'Bars', 'Pubs', 'Food', 'Nightlife']",4,1758
JRh14J_be0jl7Wbt412vDA,3,6.621095374,13.47321583,Oscar's Steakhouse,"['Cocktail Bars', 'Nightlife', 'Bars', 'Restaurants', 'Steakhouses']",3.5,306
vHt0CSynqesXox-9nBj7uA,5,-15.06633015,-6.553299215,On the Border Mexican Grill & Cantina,"['Mexican', 'Restaurants']",2.5,177
JFNv5sKeKAf1ZVPnfbzpXw,2,16.74631924,-11.27177903,East West Pizzeria,"['Restaurants', 'Italian', 'Food Delivery Services', 'Chicken Wings', 'Food', 'Pizza']",3.5,107
LN0JGAl8Rr_r_5t_X8Kz6g,4,5.493855106,-9.15966149,Fellini's Ristorante,"['Restaurants', 'Italian', 'Pizza', 'Steakhouses']",4,136
4Bw9XffSa0AMy2SrNCS2KA,9,1.795427124,20.06166566,Sababa Mediterranean Grill,"['Falafel', 'Middle Eastern', 'Kosher', 'Restaurants', 'Mediterranean']",3.5,169
9U4Tqt5SkZKQ6eeH6IPSxQ,8,-15.95320196,2.646131151,Ohjah Japanese Steakhouse,"['Sushi Bars', 'Restaurants', 'Steakhouses', 'Japanese']",4.5,211
dPbvWt-6YVxtGkeh7f9JpQ,14,8.77891908,-2.432658846,Firehouse Subs,"['Delis', 'Fast Food', 'Sandwiches', 'Restaurants']",4,106
UNI1agsPX2k3eJSJVB91nw,3,-2.399511952,14.71872945,Hot N Juicy Crawfish,"['Cajun/Creole', 'Seafood', 'American (Traditional)', 'Restaurants']",4,1400
6fPQJq4f_yiq1NHn0fd11Q,9,2.030947502,-0.778508426,La Creperie,"['Restaurants', 'Creperies', 'French']",3.5,427
ygaOvp0PLBYaYeN9cZAlGg,10,19.77542856,-4.650262118,Viet Noodle Bar,"['Restaurants', 'Barbeque', 'Vietnamese', 'Soup']",4.5,470
NXNa5OYmN1CNmXwHhDxpRA,7,-11.65149137,0.016559723,Monta Chaya,"['Restaurants', 'Japanese', 'Ramen', 'Noodles', 'Food']",4,508
TW58a4UkMcksdfQ7znUqsA,11,-2.662778044,-11.0610926,Doh Korean BBQ,"['Barbeque', 'Korean', 'Restaurants']",4,192
ym5FOqL6tGbgynzwKMHZuw,3,-1.466886952,14.75911033,Crab Corner,"['Restaurants', 'Nightlife', 'Seafood', 'Bars', 'Sports Bars']",3.5,382
uWECX6-Uq9n8v5ipk9R29A,3,-2.909841097,13.99852507,Lola's A Louisana Kitchen,"['Cajun/Creole', 'Restaurants']",4,811
j00iBr6uYnwgFs_J5y9f0w,2,17.30620369,-13.08057163,Rocco's NY Pizza,"['Pizza', 'Italian', 'Specialty Food', 'Pasta Shops', 'Restaurants', 'Food']",3.5,169
7xXaO9deBDh_dd0JQjA-Qg,1,-8.154140707,12.63376458,Claim Jumper,"['American (New)', 'Restaurants']",3,309
G6BwYw_0_atLPTzI1uokIA,5,-13.29274817,-4.769637518,Nacho Daddy,"['American (New)', 'Nightlife', 'Mexican', 'Bars', 'Restaurants', 'Burgers', 'Vegan', 'Sports Bars', 'Pubs', 'Tex-Mex', 'Breakfast & Brunch']",4,413
D8yYMxz0p6oQnOQnLRUIyA,7,-12.66536726,-14.12809625,Yong Kang Street,"['Restaurants', 'Taiwanese', 'Chinese', 'Cantonese', 'Dim Sum', 'Japanese', 'Ramen']",3,284
Oto60yDwk1z72WmfWEYrjg,5,-14.2271721,-7.984462217,Baja Miguel's,"['Mexican', 'Restaurants', 'Food']",3,158
DW0ZvWuYaSvMcB_3LG5RGg,7,-6.35123721,-13.70761682,Pei Wei,"['Fast Food', 'Chinese', 'Gluten-Free', 'Asian Fusion', 'Restaurants']",3,141
rTS8LsUmNIiXsXydE49tPA,1,-13.23960661,-4.577404892,Margaritaville - Las Vegas,"['Bars', 'American (Traditional)', 'Restaurants', 'American (New)', 'Nightlife', 'African', 'Burgers', 'Music Venues', 'Seafood', 'Arts & Entertainment']",3.5,1169
fE7x3Ui2mzdwdfJnd7r_1g,14,8.170689503,-2.010253298,Earl of Sandwich,"['Restaurants', 'Coffee & Tea', 'Food', 'Caterers', 'Sandwiches', 'Event Planning & Services', 'Food Court']",3,103
tcfL9_Qe-12eX4rdmK_6XA,1,-6.759405432,9.37923291,Elephant Bar Restaurant,"['American (New)', 'Nightlife', 'Bars', 'Restaurants', 'Asian Fusion']",3.5,315
bMZBkFrTI6uSYQB6XYnvnw,3,9.309023615,9.029413263,Fogo de Ch瀬o Brazilian Steakhouse,"['Steakhouses', 'Restaurants', 'Seafood', 'Brazilian']",4,126
HQcel0uvg7N7KfhHJChfSQ,8,-21.17782746,3.622116243,Sushi Kaya,"['Sushi Bars', 'Japanese', 'Restaurants']",3.5,815
lVfZ2AaYRYHCFenUMQna8g,17,-17.89694157,-3.851345642,Super B Burrito,"['Restaurants', 'Mexican']",4,112
xd-AnaGxEMKT2zTEheP6_w,9,15.76568502,5.035576584,Tony Marc's Eats,"['Restaurants', 'American (Traditional)', 'American (New)']",4,107
BuHbMNbCQzzYi-3Y5w1c4Q,12,14.63195418,12.54301039,The Habit Burger Grill,"['Burgers', 'Restaurants']",4.5,180
JDZ6_yycNQFTpUZzLIKHUg,5,-16.04826101,-6.726544711,El Dorado Cantina,"['Bars', 'Mexican', 'Nightlife', 'Restaurants', 'Lounges']",4.5,2316
esBRj9uPRzwxaW4Lz1XGLA,3,-3.314599713,16.56381421,Oyster Bar,"['Live/Raw Food', 'Italian', 'Restaurants', 'Seafood']",4,497
NIOwzgujIXKVBEVNTQBXpg,8,-20.79798175,3.642582973,Jjanga Steak & Sushi,"['Restaurants', 'Steakhouses', 'Sushi Bars', 'Karaoke', 'Bars', 'Nightlife', 'Teppanyaki', 'Japanese']",4,328
YUE5S4ReiM4dq9qkKbDMwg,3,-1.401139169,14.67370928,Joes Crab Shack,"['Restaurants', 'Seafood', 'American (Traditional)', 'Gluten-Free']",3,160
1bALsE6aZE23mGV2WPxN_g,14,8.278757706,-2.098746499,Capriotti's Sandwich Shop,"['Restaurants', 'Sandwiches']",4,102
DkZuVzYuylBanEsWK7mNGw,8,-18.64620989,5.66404428,Yummy Grill & Sushi,"['Japanese', 'Sushi Bars', 'Restaurants']",4.5,536
3vxIqhm2jCVjkUWtmDvTsw,9,16.03361721,7.356126648,Raising Cane's,"['Restaurants', 'Fast Food', 'Chicken Shop', 'American (Traditional)', 'Chicken Wings']",4,421
bPcqucuuClxYrIM8xWoArg,2,14.58730051,-13.38547858,Due Forni,"['Bars', 'Nightlife', 'Pizza', 'Italian', 'Wine Bars', 'Restaurants']",4,410
KskYqH1Bi7Z_61pH6Om8pg,16,-1.522252483,-19.04640853,Lotus of Siam,"['Automotive', 'Car Dealers', 'Restaurants', 'Thai', 'Bars', 'Wine Bars', 'Nightlife']",4,3458
eoyvbnRYQe-z85e8Rc6vAg,4,7.881444968,-9.281059477,Grotto Ristorante,"['Bars', 'Pizza', 'Italian', 'Nightlife', 'American (Traditional)', 'Restaurants', 'Beer', 'Wine & Spirits', 'Food']",4,352
yjME88ri8wpBDm6i0xoi9Q,9,3.361467833,5.849426742,Avenue Cafe,"['American (Traditional)', 'Restaurants', 'Nightlife', 'Bars']",3,184
hmL0KnYU6F9_egjlLmizKA,1,15.18533928,3.935616071,Buffalo Wild Wings,"['Nightlife', 'Sports Bars', 'Chicken Wings', 'American (Traditional)', 'Bars', 'Restaurants']",2.5,129
qpaX3qOHBSOAEDUcIs8SPQ,9,16.03350999,7.368648086,Raising Cane's,"['Fast Food', 'American (New)', 'Restaurants', 'Chicken Wings', 'Chicken Shop', 'American (Traditional)']",4,173
bjSC_jbrypke0l-bXXBmwQ,3,5.715250891,12.86836259,Vic & Anthony's Steakhouse,"['American (Traditional)', 'Restaurants', 'Steakhouses', 'Seafood', 'American (New)']",4.5,514
o0aGMe0ukXSJgd4QefM6cQ,3,1.305409844,14.05090106,Red Lobster,"['American (Traditional)', 'Seafood', 'Restaurants']",3.5,104
I-5qHCVwT7k_KH67-YOx3A,9,-11.02054201,12.35769592,The Cheesecake Factory,"['Food', 'Restaurants', 'Desserts', 'American (Traditional)', 'American (New)']",3.5,417
Qihead6oTtWCwde3TBqlGg,19,-0.24174804,0.794664956,Du-Par's,"['Bakeries', 'Breakfast & Brunch', 'Restaurants', 'Food', 'American (Traditional)']",4,734
P6O50VeFlBIJpP0QPYsXbQ,3,4.521831218,8.565440666,Guy Savoy,"['Restaurants', 'French']",4.5,262
YTqtM2WFhcMZGeAGA08Cfg,5,-14.94188323,-4.471518644,Mariscos Playa Escondida,"['Restaurants', 'Seafood', 'Specialty Food', 'Ethnic Food', 'Mexican', 'Food']",4.5,301
gBfPyzPRmeOaj3SdcIj0Rw,8,-17.99557914,6.088170838,Sushi Roku,"['Lounges', 'Sushi Bars', 'Nightlife', 'Japanese', 'Bars', 'Restaurants']",4,950
JyxHvtj-syke7m9rbza7mA,8,-21.55893876,4.022920401,Sushi House Goyemon,"['Sushi Bars', 'Japanese', 'Restaurants']",3.5,1502
YCEZLECK9IToE8Mysorbhw,9,7.751969984,3.541702178,Daily Kitchen Modern Eatery and Rotisserie,"['Breakfast & Brunch', 'American (New)', 'Restaurants']",3.5,143
zwNC-Ow4eIMan2__bS9-rg,17,-19.1141938,-6.957666795,Taco Y Taco,"['Mexican', 'Vegetarian', 'Restaurants']",4,454
dWk0mbhj79pK3WBp5oLtpw,1,-10.24528648,8.752124566,R神 R錐 Irish Pub,"['Irish', 'Nightlife', 'Restaurants', 'Pubs', 'Bars']",4,758
KhWl4Mwhm_Oqq0zIIz-0wQ,6,8.910229385,-16.88566729,Carnival World & Seafood Buffet,"['Buffets', 'Restaurants', 'Seafood']",2.5,255
nnDLapJk1z2NJE0-XzwMlQ,3,6.986851818,12.75344829,Gallagher's Steakhouse,"['Steakhouses', 'Restaurants']",4,838
H8qpFitIesth86zqR4cwYg,9,-0.410026543,6.949354151,Jean Philippe Patisserie,"['Specialty Food', 'Food', 'Restaurants', 'Bakeries', 'Chocolatiers & Shops', 'Desserts']",4,1178
F6p_k-Q6W_kkAb-s_a0Omw,9,1.826410686,20.00307464,Crazy Pita Rotisserie & Grill,"['Restaurants', 'Mediterranean']",4,129
VUtazCTIc0aoOrQprP_s-Q,1,-9.30921704,1.92717305,Toby Keith's I Love This Bar & Grill,"['Bars', 'Music Venues', 'Restaurants', 'Nightlife', 'American (Traditional)', 'Arts & Entertainment']",3,498
dZB5VuI4mCVRz8qQUwUgCg,8,-22.17046578,3.326338759,Krazy Sushi,"['Restaurants', 'Sushi Bars', 'Japanese']",4,357
ptiTZuUff6I-OgnfSD3Urw,1,15.05557515,3.884421399,Buffalo Wild Wings,"['Bars', 'Sports Bars', 'Nightlife', 'Chicken Wings', 'Restaurants', 'American (Traditional)']",3,105
YRiQtFNteLUUEiGkdQ23vg,1,10.71008733,11.8850085,All-American Bar & Grille,"['Restaurants', 'Sports Bars', 'American (Traditional)', 'Bars', 'Nightlife']",3,284
G5or_Fra4-6IYOVlm_dI2Q,1,-9.222411444,1.910990854,Gilley's,"['Barbeque', 'Bars', 'Sports Bars', 'Nightlife', 'Restaurants']",3,447
hCsJv234v62MgdsUU1j8dQ,3,-3.304336271,16.55777563,Big Sur Oyster Bar,"['Restaurants', 'Seafood']",3.5,203
awI4hHMfa7H0Xf0-ChU5hg,3,-3.450749995,16.71255543,Oyster Bar,"['Bars', 'Nightlife', 'Restaurants', 'Seafood']",4.5,1784
NQhPS0MUKJgBUB6PTLlmzA,10,19.63895884,-4.672270225,Pho Bosa,"['Restaurants', 'Vietnamese', 'Soup']",4,501
LnRn6ECHdqTeoFF0c8FKYw,14,15.51071227,-0.476631285,Memphis Championship Barbecue,"['Barbeque', 'Restaurants']",3,120
vAh6WNioOEw7G9tGhd_JQw,7,-8.80834377,-14.06295453,Food Express Chinese Restaurant,"['Restaurants', 'Chinese']",4,178
h7s4MRVvB726jWHCHiQ9kw,3,9.30893293,9.032152151,Texas de Brazil,"['Restaurants', 'Steakhouses', 'Brazilian']",4.5,319
NvKNe9DnQavC9GstglcBJQ,9,3.343515793,5.817158021,Grand Lux Cafe,"['Desserts', 'American (Traditional)', 'Food', 'American (New)', 'Restaurants']",4,2218
vOfz55MmWgjNQ3BA2PnhgQ,19,4.705658882,4.876692733,Marilyn's Cafe,"['American (Traditional)', 'Restaurants']",4,474
6xgcHeLad-VaoTIQewK84A,3,7.534091956,12.6869817,N9NE Steakhouse,"['Steakhouses', 'Restaurants', 'American (Traditional)', 'Seafood']",4,800
FMnH5WIRLyexBYMBUUnDxQ,3,2.285241053,9.407088641,Hearthstone Kitchen & Cellar,"['Restaurants', 'Beer', 'Wine & Spirits', 'Lounges', 'Tapas/Small Plates', 'Food', 'Bars', 'Tapas Bars', 'Nightlife', 'American (New)', 'Wine Bars']",4,519
W035pMPJuocijd0BLfHaiw,1,-9.534191694,6.801246218,World Of Beer,"['Nightlife', 'American (Traditional)', 'Pubs', 'Beer Bar', 'Restaurants', 'Bars']",4.5,141
9d0OggD2_SleuHmHwPExdA,13,-1.383698462,-3.931536604,The Steamie Weenie,"['Hot Dogs', 'American (Traditional)', 'Restaurants', 'Fast Food']",4.5,171
1KhBzrqmU164bss64jR5uA,11,16.7196065,-0.583064943,Rick's Rollin Smoke BBQ & Tavern,"['Restaurants', 'Barbeque', 'Beer Bar', 'Nightlife', 'Bars', 'Sandwiches']",4.5,156
k-tg18rWRibZ4jKpoqhb0Q,1,15.13949975,4.351414267,Bonchon,"['Restaurants', 'Chicken Wings', 'Asian Fusion', 'Korean']",3.5,190
RESDUcs7fIiihp38-d6_6g,6,8.02963075,-16.92733443,Bacchanal Buffet,"['Buffets', 'Sandwiches', 'Food', 'Restaurants', 'Breakfast & Brunch']",4,5715
XnJeadLrlj9AZB8qSdIR2Q,3,4.569507018,8.600863524,Jo神l  Robuchon,"['French', 'Restaurants']",4.5,777
oWD385Ues-RWJmhP_Riz1g,19,-0.443774819,1.752268549,Griddlecakes,"['American (Traditional)', 'Restaurants', 'Breakfast & Brunch']",3.5,313
nMaIIKEAW2cTEWbEyeFyXQ,16,-1.780208784,-17.82861725,Surang's Thai Kitchen,"['Restaurants', 'Thai']",4,207
8yiLVWzJyyTEhYE0fVNvlA,4,3.802314399,-8.942792424,Il Mulino New York,"['Italian', 'Restaurants']",4,235
ypfFfR3-PbtoslIhohNstw,11,-2.955402908,-10.87606706,Lee's Korean BBQ,"['Local Services', 'Restaurants', 'Korean']",3.5,341
QJatAcxYgK1Zp9BRZMAx7g,12,14.76427441,9.559592143,Shake Shack,"['Burgers', 'Restaurants', 'American (New)']",4,2091
JQLi-Ow9pg391iMzw5LSwg,19,1.812675219,1.820777356,Mary's Hash House,"['Breakfast & Brunch', 'Restaurants']",4,272
KNTjauGqmib3sG1HWJyKEQ,11,-3.807822671,-10.52575578,E-Jo Korean Restaurant,"['Restaurants', 'Korean']",4,187
Yp1swb-8pO8i-6-jaK2tsA,19,1.355535397,4.725330096,Mimi's Cafe,"['Restaurants', 'American (Traditional)', 'Breakfast & Brunch']",3.5,174
Er5XAY2UFGGqBHdqpeCFkA,8,-17.104728,5.150927767,Zenshin Asian Restaurant,"['Japanese', 'Restaurants', 'Sushi Bars', 'Asian Fusion']",4,326
CvpXZRF-I7wfm19dW1jOXA,2,18.02230876,-13.76261273,Mark Rich's New York Pizza & Pasta,"['Pizza', 'Italian', 'Restaurants']",3,146
y0x795PyDX8JL_oyIaTUiQ,19,-0.008655311,1.530693025,Blueberry Hill Family Restaurant,"['Restaurants', 'American (Traditional)', 'Breakfast & Brunch', 'Diners']",3.5,352
eDdhZZBHEi-TRWQ2xhRI5g,8,-21.95604933,3.657955497,Kaizen Fusion Roll & Sushi,"['Asian Fusion', 'Sushi Bars', 'Restaurants', 'Japanese']",4,462
pKk7jCFIm96qDdk0laVT2w,3,4.702528023,11.73543642,StripSteak,"['Steakhouses', 'American (New)', 'Cheesesteaks', 'Restaurants']",4,986
gTlDDzDEHyDQ6iwjNhpI6A,6,4.572150215,-16.93148529,Mount Everest India's Cuisine,"['Indian', 'Restaurants']",4.5,1015
FzvFBy5_qsoOz99w_AAD4w,10,20.16631358,-4.604804545,WTPho,"['Restaurants', 'Vietnamese']",4,166
U0UnBjz9DugW2qRZputKBg,9,-0.212303009,8.563717363,Manan Bakery,"['Food', 'Cupcakes', 'Custom Cakes', 'Creperies', 'Restaurants', 'Coffee & Tea', 'Desserts', 'Bakeries']",4,189
XZbuPXdyA0ZtTu3AzqtQhg,3,-11.63581603,-3.045603335,Mesa Grill,"['Tex-Mex', 'Southern', 'Restaurants', 'Mexican', 'American (New)']",4,2771
5zDP3Y2hdh6GJL9DVbQ2KA,4,4.360559709,-7.825581187,Ventano Italian Grill & Seafood,"['Italian', 'Restaurants', 'Seafood']",4,439
n6u8lDrWBYkis8EQTwgOyA,17,-19.03814468,-7.1335869,Serrano's Mexican Grill,"['Mexican', 'Restaurants']",4,178
EhuKnhTKJTm_EZ_QGe7PvQ,4,4.808613382,-11.24472,Carrabba's Italian Grill,"['Italian', 'Seafood', 'Restaurants']",3.5,197
VWtT4DKxQ4YVRWT88Z5SMA,9,-2.24081558,6.638066703,Sambalatte,"['Cafes', 'Food', 'Coffee & Tea', 'Restaurants']",4,232
fhoFsFK6TqJOEo30LtXeDA,9,1.355368152,20.57297881,The Halal Guys,"['Halal', 'Food', 'Middle Eastern', 'Specialty Food', 'Restaurants', 'Mediterranean']",3.5,273
Ec9CBmL3285XkeHaNp-bSQ,10,19.22385517,-4.826404635,District One Kitchen & Bar,"['Restaurants', 'Dive Bars', 'Asian Fusion', 'Seafood', 'Bars', 'Nightlife', 'Vietnamese', 'Sports Bars']",4,824
eYJcI9cI6-kJ2NQpYdHcLw,1,-6.328640992,6.705020712,The Perch,"['American (New)', 'Bars', 'Lounges', 'Restaurants', 'American (Traditional)', 'Nightlife', 'Burgers']",4,379
iNKMTWEZ-uuXzCbPsAv-kQ,14,6.352173495,-1.04681474,Caf姓 Zupas,"['Restaurants', 'Cafes', 'Sandwiches', 'Soup', 'Salad']",4,215
qtc1YZix_5lHBJTZq7DOpA,4,4.760116319,-9.270090628,Zeffirino,"['Nightlife', 'Italian', 'Seafood', 'Restaurants', 'Beer Bar', 'Food', 'Bars', 'Beer', 'Wine & Spirits']",3.5,345
HmsCerK_rub0Ulo0aC0f9A,8,-22.08438339,3.884573354,Hanabi,"['Restaurants', 'Sushi Bars', 'Beer', 'Wine & Spirits', 'Food', 'Japanese']",4,307
O_C-2kZMHGnq3ZDL_OaG6Q,3,2.649214331,7.849629258,Morels French Steakhouse & Bistro,"['Steakhouses', 'Lounges', 'Bars', 'Nightlife', 'French', 'Restaurants']",3.5,539
ntfDRwVlUb3nmWdMdPjq0Q,7,-11.00235997,-1.849375118,The Grand Wok and Sushi Bar,"['Sushi Bars', 'Asian Fusion', 'Japanese', 'Restaurants']",3,346
1SE9f6TEV5XhnTuuK01xwA,1,15.32845213,4.018116019,Wingstop,"['Restaurants', 'Food', 'Chicken Wings', 'Fast Food']",3,121
REXvfvEMPKbcLBD33y6fjA,3,5.945282695,7.019060828,Geisha Steakhouse,"['Restaurants', 'Steakhouses', 'Japanese']",4,124
yNVcnSaMSrTmjJBMrHTy9w,4,5.170450463,-6.039187544,Battista's Hole In the Wall,"['Restaurants', 'Italian']",3.5,813
JJAwT9R6Fp2yyWHtWFA8uQ,8,-20.06840455,3.702327663,Sushi Way,"['Sushi Bars', 'Japanese', 'Asian Fusion', 'Restaurants', 'Salad']",4.5,615
D_mVIUu5XyrHz-7U_z_pDg,4,3.462269648,-8.333291704,Nove Italiano,"['Restaurants', 'Italian']",4,423
VMXl3Dm1Nwvgwo1PVYTXbg,1,-7.632240297,3.969762175,Gold Spike,"['Restaurants', 'Bars', 'Nightlife', 'Lounges', 'Cafes']",4,475
eBxQzBFLEPwRCxuiL50SQA,3,2.494303752,10.94535159,Todd's Unique Dining,"['Seafood', 'Restaurants', 'Steakhouses', 'American (New)', 'Asian Fusion']",4,273
T5nTtSCSRoEYMsZPhF61wg,9,3.407760314,0.586422682,Waffles Cafe,"['Food', 'Restaurants', 'Coffee & Tea', 'Breakfast & Brunch']",4,223
QZgtObG3H57Ev5FnjoGjFg,3,7.585510534,14.25707969,Outback Steakhouse,"['Restaurants', 'Steakhouses']",3,105
iSQwKRrLYYi-dI2PpJmJJg,8,-20.30916537,3.729526283,Kaizen Fusion Roll & Sushi,"['Sushi Bars', 'Restaurants']",4,348
eLFfWcdb7VkqNyTONksHiQ,11,-2.728799555,-10.93094993,Gen Korean BBQ House,"['Korean', 'Restaurants', 'Barbeque', 'Buffets']",4.5,1619
TfbHsUq-ZlQVAmb_Y79rIg,19,-0.311147865,4.117026112,Southwest Diner,"['Diners', 'Restaurants']",4,245
sOYsxYYFl03PhHmz_rBDZQ,4,4.001647284,-6.977990851,The Sparklings,"['American (New)', 'Restaurants']",4,590
qVO3l9Q0-KVQE7W9JL9ePw,11,-3.626097825,-10.1265464,Greenland Supermarket,"['Korean', 'Food', 'Restaurants', 'Grocery', 'Food Stands', 'Ethic Grocery']",4,267
EzvQSacRpQhFU_p8NgiVJw,9,1.386741933,-0.212459872,48th and Crepe,"['Breakfast & Brunch', 'Restaurants']",3.5,107
7ibuDLfx8gEhESAufYIySw,8,-20.69098415,5.304395887,Sushi Mon,"['Sushi Bars', 'Salad', 'Restaurants', 'Japanese']",4,841
E6DmUAHfSRCEakvknot-zA,5,-14.97336277,-4.427863521,Las Islitas Mariscos,"['Mexican', 'Restaurants', 'Seafood']",3.5,194
AyEtowSGi9vx0-xFfrgjWw,19,-0.078638621,7.34107446,Payard P世tisserie & Bistro,"['Food', 'Coffee & Tea', 'Desserts', 'Restaurants', 'French']",4,589
y1esDY2vFyaTMf1YlRT7ZA,2,14.26287705,-13.70745155,La Bella Napoli,"['Bars', 'Nightlife', 'Italian', 'Wine Bars', 'Pizza', 'Restaurants']",4.5,116
makqSKZaz1aUipoWBW0BsA,9,12.21337182,-0.912143845,"The Westin Las Vegas Hotel, Casino & Spa","['Hotels', 'Event Planning & Services', 'Arts & Entertainment', 'Casinos', 'Restaurants', 'Hotels & Travel']",3,507
nVAJZ6BJ9PPlxDXn976R6A,12,17.67740709,12.15965325,In-N-Out Burger,"['Restaurants', 'Fast Food', 'Burgers']",4,853
hDL3Q-GNQlOuE04_zWEMJA,6,8.698130213,-18.04294271,Krazy Buffet,"['Buffets', 'Chinese', 'Restaurants', 'Asian Fusion']",3.5,273
2JU7FRlnYgdRauYyFzHSLA,12,15.56371947,12.82766529,Hamburger Hut 'N' Market,"['Restaurants', 'Burgers', 'Chicken Wings']",4,103
_V0yJdpXrbdKzBDoVSJGWA,6,12.30167104,-0.998980466,Silver Sevens Hotel and Casino,"['Hotels & Travel', 'Do-It-Yourself Food', 'Event Planning & Services', 'Hotels', 'Restaurants', 'Food', 'Casinos', 'American (Traditional)', 'Arts & Entertainment']",2.5,249
RRw9I8pHt5PzgYGT2QeODw,2,21.21998073,-14.00147936,Grimaldi's Pizzeria,"['Restaurants', 'Pizza']",4,395
ZhLSAiRj9kANxf8m2SBfRA,16,-2.771341982,-18.64325118,Lucki Thai,"['Thai', 'Restaurants', 'Local Flavor']",4.5,405
Gd2OE3FIWzv5boI99bM6Iw,8,-22.1146299,4.428568107,Kazuki Sushi,"['Japanese', 'Restaurants', 'Sushi Bars', 'Soup']",3.5,134
TrGBHqHVzJM5tk2C1D1ctQ,14,8.18150604,-1.970727037,The Sandwich Spot,"['Restaurants', 'Delis', 'Cafes', 'Sandwiches']",4.5,253
jY7Ql_Qk8duv7jZrMZahaw,8,-18.50020484,5.312148881,Red Sushi,"['Restaurants', 'Sushi Bars', 'Japanese']",2.5,132
Ssa6XY_RdDRRB9wuVIeIWw,9,1.37888002,19.16247195,Hedary's Mediterranean Restaurant,"['Middle Eastern', 'Mediterranean', 'Lebanese', 'Greek', 'Restaurants']",4,178
EvxTD0ETbbFbFjUMWhHbIw,9,1.503793179,-16.82517544,Oh Curry,"['Restaurants', 'Japanese']",4.5,178
cPmThZ7Ugpd8eJnIObOy0Q,4,3.962319573,-11.80569434,Olive Garden Italian Restaurant,"['Salad', 'Italian', 'Wine Bars', 'Nightlife', 'Restaurants', 'Bars']",3,189
gBQH64vIkA-kIDFGM290dw,9,2.094665751,19.46125867,Sultan's Grill,"['Restaurants', 'Greek', 'Mediterranean']",3.5,110
YYE0C8FeDpB6zqB0kSEh7w,5,-15.71799463,-9.39920194,Chile Addiction,"['Restaurants', 'New Mexican Cuisine', 'Mexican']",4,199
